Zone,Times,InCount,OutCount,Type
Capel St at Mullen,27/01/2014 23:00:00,31,22,Actual
Dame Court,27/01/2014 00:00:00,25,54,Actual
Dame Court,27/01/2014 01:00:00,48,108,Actual
Dame Court,27/01/2014 02:00:00,56,43,Actual
Dame Court,27/01/2014 03:00:00,67,41,Actual
Dame Court,27/01/2014 04:00:00,16,19,Actual
Dame Court,27/01/2014 05:00:00,18,17,Actual
Dame Court,27/01/2014 06:00:00,19,10,Actual
Dame Court,27/01/2014 07:00:00,82,52,Actual
Dame Court,27/01/2014 08:00:00,193,117,Actual
Dame Court,27/01/2014 09:00:00,181,124,Actual
Dame Court,27/01/2014 10:00:00,97,87,Actual
Dame Court,27/01/2014 11:00:00,142,124,Actual
Dame Court,27/01/2014 12:00:00,141,134,Actual
Dame Court,27/01/2014 13:00:00,210,245,Actual
Dame Court,27/01/2014 14:00:00,176,182,Actual
Dame Court,27/01/2014 15:00:00,132,190,Actual
Dame Court,27/01/2014 16:00:00,133,192,Actual
Dame Court,27/01/2014 17:00:00,177,205,Actual
Dame Court,27/01/2014 18:00:00,132,164,Actual
Dame Court,27/01/2014 19:00:00,88,111,Actual
Dame Court,27/01/2014 20:00:00,75,89,Actual
Dame Court,27/01/2014 21:00:00,61,111,Actual
Dame Court,27/01/2014 22:00:00,56,81,Actual
Dame Court,27/01/2014 23:00:00,33,52,Actual
Grafton St at Card Gallery,27/01/2014 00:00:00,178,141,Actual
Grafton St at Card Gallery,27/01/2014 01:00:00,161,128,Actual
Grafton St at Card Gallery,27/01/2014 02:00:00,123,62,Actual
Grafton St at Card Gallery,27/01/2014 03:00:00,90,48,Actual
Grafton St at Card Gallery,27/01/2014 04:00:00,144,78,Actual
Grafton St at Card Gallery,27/01/2014 05:00:00,99,107,Actual
Grafton St at Card Gallery,27/01/2014 06:00:00,190,401,Actual
Grafton St at Card Gallery,27/01/2014 07:00:00,540,1229,Actual
Grafton St at Card Gallery,27/01/2014 08:00:00,1541,2167,Actual
Grafton St at Card Gallery,27/01/2014 09:00:00,1226,1632,Actual
Grafton St at Card Gallery,27/01/2014 10:00:00,1190,1387,Actual
Grafton St at Card Gallery,27/01/2014 11:00:00,1697,1632,Actual
Grafton St at Card Gallery,27/01/2014 12:00:00,2580,2345,Actual
Grafton St at Card Gallery,27/01/2014 13:00:00,3461,3495,Actual
Grafton St at Card Gallery,27/01/2014 14:00:00,2848,2529,Actual
Grafton St at Card Gallery,27/01/2014 15:00:00,2616,2312,Actual
Grafton St at Card Gallery,27/01/2014 16:00:00,2557,2347,Actual
Grafton St at Card Gallery,27/01/2014 17:00:00,3389,2644,Actual
Grafton St at Card Gallery,27/01/2014 18:00:00,2991,2450,Actual
Grafton St at Card Gallery,27/01/2014 19:00:00,1619,1500,Actual
Grafton St at Card Gallery,27/01/2014 20:00:00,880,787,Actual
Grafton St at Card Gallery,27/01/2014 21:00:00,753,791,Actual
Grafton St at Card Gallery,27/01/2014 22:00:00,517,582,Actual
Grafton St at Card Gallery,27/01/2014 23:00:00,316,595,Actual
Grafton St at M&S,27/01/2014 00:00:00,191,137,Actual
Grafton St at M&S,27/01/2014 01:00:00,192,103,Actual
Grafton St at M&S,27/01/2014 02:00:00,144,62,Actual
Grafton St at M&S,27/01/2014 03:00:00,122,66,Actual
Grafton St at M&S,27/01/2014 04:00:00,154,73,Actual
Grafton St at M&S,27/01/2014 05:00:00,110,91,Actual
Grafton St at M&S,27/01/2014 06:00:00,184,331,Actual
Grafton St at M&S,27/01/2014 07:00:00,466,1046,Actual
Grafton St at M&S,27/01/2014 08:00:00,1464,2166,Actual
Grafton St at M&S,27/01/2014 09:00:00,1009,1522,Actual
Grafton St at M&S,27/01/2014 10:00:00,1234,1405,Actual
Grafton St at M&S,27/01/2014 11:00:00,1692,1692,Actual
Grafton St at M&S,27/01/2014 12:00:00,2502,2425,Actual
Grafton St at M&S,27/01/2014 13:00:00,3252,3460,Actual
Grafton St at M&S,27/01/2014 14:00:00,2846,2705,Actual
Grafton St at M&S,27/01/2014 15:00:00,2694,2461,Actual
Grafton St at M&S,27/01/2014 16:00:00,2561,2345,Actual
Grafton St at M&S,27/01/2014 17:00:00,2208,1627,Actual
Grafton St at M&S,27/01/2014 18:00:00,1679,1264,Actual
Grafton St at M&S,27/01/2014 19:00:00,988,823,Actual
Grafton St at M&S,27/01/2014 20:00:00,614,453,Actual
Grafton St at M&S,27/01/2014 21:00:00,530,486,Actual
Grafton St at M&S,27/01/2014 22:00:00,388,357,Actual
Grafton St at M&S,27/01/2014 23:00:00,240,338,Actual
O'Connell Street at Easons,27/01/2014 00:00:00,72,189,Actual
O'Connell Street at Easons,27/01/2014 01:00:00,24,118,Actual
O'Connell Street at Easons,27/01/2014 02:00:00,28,104,Actual
O'Connell Street at Easons,27/01/2014 03:00:00,30,41,Actual
O'Connell Street at Easons,27/01/2014 04:00:00,72,84,Actual
O'Connell Street at Easons,27/01/2014 05:00:00,72,45,Actual
O'Connell Street at Easons,27/01/2014 06:00:00,200,113,Actual
O'Connell Street at Easons,27/01/2014 07:00:00,406,358,Actual
O'Connell Street at Easons,27/01/2014 08:00:00,691,717,Actual
O'Connell Street at Easons,27/01/2014 09:00:00,732,794,Actual
O'Connell Street at Easons,27/01/2014 10:00:00,792,914,Actual
O'Connell Street at Easons,27/01/2014 11:00:00,975,1060,Actual
O'Connell Street at Easons,27/01/2014 12:00:00,1114,1304,Actual
O'Connell Street at Easons,27/01/2014 13:00:00,1456,1704,Actual
O'Connell Street at Easons,27/01/2014 14:00:00,1304,1417,Actual
O'Connell Street at Easons,27/01/2014 15:00:00,1290,1391,Actual
O'Connell Street at Easons,27/01/2014 16:00:00,1349,1527,Actual
O'Connell Street at Easons,27/01/2014 17:00:00,1562,1582,Actual
O'Connell Street at Easons,27/01/2014 18:00:00,1285,1374,Actual
O'Connell Street at Easons,27/01/2014 19:00:00,777,974,Actual
O'Connell Street at Easons,27/01/2014 20:00:00,384,622,Actual
O'Connell Street at Easons,27/01/2014 21:00:00,333,604,Actual
